P717,[0-30],[0-26],[0-32],[0-28],[0-23],[0-30],[0-23],[0-23],[0-27],[0-23],[0-31],[0-24],[0-22],[0-27],[0-22],[0-26],[0-27],[0-24],[0-23],[0-23],[0-23],[0-22],[0-24],[0-35],[0-23],[0-25],[0-16],[0-18],[0-18],[0-15],[0-24],[0-18],[0-18],[0-21],[0-16],[0-17],[0-19],[0-16],[0-21],[0-18],[0-24],[0-21],[0-19],[0-16],[0-25],[0-18],[0-13],[0-18],[0-21],[0-22],[0-24],[0-22],a,Group: 2
P411,[0-30],[0-26],[0-32],[0-28],[0-23],[0-30],[0-23],[0-23],[0-27],[0-23],[0-31],[0-24],[0-22],[0-27],[0-22],[0-26],[0-27],[0-24],[0-23],[0-23],[0-23],[0-22],[0-24],[0-35],[0-23],[0-25],[0-16],[0-18],[0-18],[0-15],[0-24],[0-18],[0-18],[0-21],[0-16],[0-17],[0-19],[0-16],[0-21],[0-18],[0-24],[0-21],[0-19],[0-16],[0-25],[0-18],[0-13],[0-18],[0-21],[0-22],[0-24],[0-22],a,Group: 2
P418,[0-30],[0-26],[0-32],[0-28],[0-23],[0-30],[0-23],[0-23],[0-27],[0-23],[0-31],[0-24],[0-22],[0-27],[0-22],[0-26],[0-27],[0-24],[0-23],[0-23],[0-23],[0-22],[0-24],[0-35],[0-23],[0-25],[0-16],[0-18],[0-18],[0-15],[0-24],[0-18],[0-18],[0-21],[0-16],[0-17],[0-19],[0-16],[0-21],[0-18],[0-24],[0-21],[0-19],[0-16],[0-25],[0-18],[0-13],[0-18],[0-21],[0-22],[0-24],[0-22],a,Group: 2
P554,[0-30],[0-26],[0-32],[0-28],[0-23],[0-30],[0-23],[0-23],[0-27],[0-23],[0-31],[0-24],[0-22],[0-27],[0-22],[0-26],[0-27],[0-24],[0-23],[0-23],[0-23],[0-22],[0-24],[0-35],[0-23],[0-25],[0-16],[0-18],[0-18],[0-15],[0-24],[0-18],[0-18],[0-21],[0-16],[0-17],[0-19],[0-16],[0-21],[0-18],[0-24],[0-21],[0-19],[0-16],[0-25],[0-18],[0-13],[0-18],[0-21],[0-22],[0-24],[0-22],a,Group: 2
P273,[0-30],[0-26],[0-32],[0-28],[0-23],[0-30],[0-23],[0-23],[0-27],[0-23],[0-31],[0-24],[0-22],[0-27],[0-22],[0-26],[0-27],[0-24],[0-23],[0-23],[0-23],[0-22],[0-24],[0-35],[0-23],[0-25],[0-16],[0-18],[0-18],[0-15],[0-24],[0-18],[0-18],[0-21],[0-16],[0-17],[0-19],[0-16],[0-21],[0-18],[0-24],[0-21],[0-19],[0-16],[0-25],[0-18],[0-13],[0-18],[0-21],[0-22],[0-24],[0-22],a,Group: 2
P792,[0-30],[0-26],[0-32],[0-28],[0-23],[0-30],[0-23],[0-23],[0-27],[0-23],[0-31],[0-24],[0-22],[0-27],[0-22],[0-26],[0-27],[0-24],[0-23],[0-23],[0-23],[0-22],[0-24],[0-35],[0-23],[0-25],[0-16],[0-18],[0-18],[0-15],[0-24],[0-18],[0-18],[0-21],[0-16],[0-17],[0-19],[0-16],[0-21],[0-18],[0-24],[0-21],[0-19],[0-16],[0-25],[0-18],[0-13],[0-18],[0-21],[0-22],[0-24],[0-22],a,Group: 2
P761,[0-28],[0-27],[0-35],[0-34],[0-33],[0-27],[0-33],[0-27],[0-25],[0-32],[0-40],[0-28],[0-34],[0-24],[0-31],[0-23],[0-27],[1-26],[0-46],[1-33],[0-23],[0-24],[0-27],[0-35],[0-27],[0-27],[0-22],[0-20],[0-20],[0-28],[0-23],[0-29],[1-23],[0-23],[0-24],[0-23],[0-30],[0-22],[0-21],[0-19],[0-20],[0-25],[0-25],[0-20],[0-29],[0-30],[0-30],[0-19],[0-20],[0-25],[0-27],[0-30],b,Group: 3
P106,[0-28],[0-27],[0-35],[0-34],[0-33],[0-27],[0-33],[0-27],[0-25],[0-32],[0-40],[0-28],[0-34],[0-24],[0-31],[0-23],[0-27],[1-26],[0-46],[1-33],[0-23],[0-24],[0-27],[0-35],[0-27],[0-27],[0-22],[0-20],[0-20],[0-28],[0-23],[0-29],[1-23],[0-23],[0-24],[0-23],[0-30],[0-22],[0-21],[0-19],[0-20],[0-25],[0-25],[0-20],[0-29],[0-30],[0-30],[0-19],[0-20],[0-25],[0-27],[0-30],b,Group: 3
P407,[0-28],[0-27],[0-35],[0-34],[0-33],[0-27],[0-33],[0-27],[0-25],[0-32],[0-40],[0-28],[0-34],[0-24],[0-31],[0-23],[0-27],[1-26],[0-46],[1-33],[0-23],[0-24],[0-27],[0-35],[0-27],[0-27],[0-22],[0-20],[0-20],[0-28],[0-23],[0-29],[1-23],[0-23],[0-24],[0-23],[0-30],[0-22],[0-21],[0-19],[0-20],[0-25],[0-25],[0-20],[0-29],[0-30],[0-30],[0-19],[0-20],[0-25],[0-27],[0-30],b,Group: 3
P62,[0-28],[0-27],[0-35],[0-34],[0-33],[0-27],[0-33],[0-27],[0-25],[0-32],[0-40],[0-28],[0-34],[0-24],[0-31],[0-23],[0-27],[1-26],[0-46],[1-33],[0-23],[0-24],[0-27],[0-35],[0-27],[0-27],[0-22],[0-20],[0-20],[0-28],[0-23],[0-29],[1-23],[0-23],[0-24],[0-23],[0-30],[0-22],[0-21],[0-19],[0-20],[0-25],[0-25],[0-20],[0-29],[0-30],[0-30],[0-19],[0-20],[0-25],[0-27],[0-30],b,Group: 3
P557,[0-28],[0-27],[0-35],[0-34],[0-33],[0-27],[0-33],[0-27],[0-25],[0-32],[0-40],[0-28],[0-34],[0-24],[0-31],[0-23],[0-27],[1-26],[0-46],[1-33],[0-23],[0-24],[0-27],[0-35],[0-27],[0-27],[0-22],[0-20],[0-20],[0-28],[0-23],[0-29],[1-23],[0-23],[0-24],[0-23],[0-30],[0-22],[0-21],[0-19],[0-20],[0-25],[0-25],[0-20],[0-29],[0-30],[0-30],[0-19],[0-20],[0-25],[0-27],[0-30],b,Group: 3
P10,[0-28],[0-27],[0-35],[0-34],[0-33],[0-27],[0-33],[0-27],[0-25],[0-32],[0-40],[0-28],[0-34],[0-24],[0-31],[0-23],[0-27],[1-26],[0-46],[1-33],[0-23],[0-24],[0-27],[0-35],[0-27],[0-27],[0-22],[0-20],[0-20],[0-28],[0-23],[0-29],[1-23],[0-23],[0-24],[0-23],[0-30],[0-22],[0-21],[0-19],[0-20],[0-25],[0-25],[0-20],[0-29],[0-30],[0-30],[0-19],[0-20],[0-25],[0-27],[0-30],b,Group: 3
P32,[0-15],[0-13],[0-10],[0-4],[0-13],[0-7],[0-10],[0-12],[0-11],[0-15],[0-5],[0-15],[0-8],[0-10],[0-7],[0-16],[0-11],[0-10],[0-7],[0-11],[0-6],[0-8],[0-5],[0-6],[0-12],[0-10],[0-9],[0-9],[0-6],[0-7],[0-13],[0-8],[0-12],[0-15],[0-7],[0-8],[0-9],[0-6],[0-6],[0-9],[0-11],[0-5],[0-7],[0-11],[0-12],[0-8],[0-12],[0-11],[0-8],[0-6],[0-6],[0-7],a,Group: 4
P678,[0-15],[0-13],[0-10],[0-4],[0-13],[0-7],[0-10],[0-12],[0-11],[0-15],[0-5],[0-15],[0-8],[0-10],[0-7],[0-16],[0-11],[0-10],[0-7],[0-11],[0-6],[0-8],[0-5],[0-6],[0-12],[0-10],[0-9],[0-9],[0-6],[0-7],[0-13],[0-8],[0-12],[0-15],[0-7],[0-8],[0-9],[0-6],[0-6],[0-9],[0-11],[0-5],[0-7],[0-11],[0-12],[0-8],[0-12],[0-11],[0-8],[0-6],[0-6],[0-7],a,Group: 4
P231,[0-15],[0-13],[0-10],[0-4],[0-13],[0-7],[0-10],[0-12],[0-11],[0-15],[0-5],[0-15],[0-8],[0-10],[0-7],[0-16],[0-11],[0-10],[0-7],[0-11],[0-6],[0-8],[0-5],[0-6],[0-12],[0-10],[0-9],[0-9],[0-6],[0-7],[0-13],[0-8],[0-12],[0-15],[0-7],[0-8],[0-9],[0-6],[0-6],[0-9],[0-11],[0-5],[0-7],[0-11],[0-12],[0-8],[0-12],[0-11],[0-8],[0-6],[0-6],[0-7],a,Group: 4
P296,[0-15],[0-13],[0-10],[0-4],[0-13],[0-7],[0-10],[0-12],[0-11],[0-15],[0-5],[0-15],[0-8],[0-10],[0-7],[0-16],[0-11],[0-10],[0-7],[0-11],[0-6],[0-8],[0-5],[0-6],[0-12],[0-10],[0-9],[0-9],[0-6],[0-7],[0-13],[0-8],[0-12],[0-15],[0-7],[0-8],[0-9],[0-6],[0-6],[0-9],[0-11],[0-5],[0-7],[0-11],[0-12],[0-8],[0-12],[0-11],[0-8],[0-6],[0-6],[0-7],a,Group: 4
P716,[0-15],[0-13],[0-10],[0-4],[0-13],[0-7],[0-10],[0-12],[0-11],[0-15],[0-5],[0-15],[0-8],[0-10],[0-7],[0-16],[0-11],[0-10],[0-7],[0-11],[0-6],[0-8],[0-5],[0-6],[0-12],[0-10],[0-9],[0-9],[0-6],[0-7],[0-13],[0-8],[0-12],[0-15],[0-7],[0-8],[0-9],[0-6],[0-6],[0-9],[0-11],[0-5],[0-7],[0-11],[0-12],[0-8],[0-12],[0-11],[0-8],[0-6],[0-6],[0-7],a,Group: 4
P551,[5-13],[6-10],[3-12],[2-17],[7-17],[1-11],[6-16],[3-16],[3-20],[3-16],[2-18],[2-16],[6-18],[2-17],[0-19],[6-20],[2-19],[7-25],[7-12],[7-24],[4-23],[7-22],[2-16],[4-17],[5-20],[3-25],[4-10],[8-16],[4-15],[5-10],[3-9],[1-16],[3-13],[2-19],[3-13],[5-11],[4-14],[2-21],[7-14],[3-10],[2-15],[5-14],[2-10],[4-17],[5-21],[1-14],[1-25],[4-20],[5-15],[1-21],[6-25],[0-23],a,Group: 5
P29,[5-13],[6-10],[3-12],[2-17],[7-17],[1-11],[6-16],[3-16],[3-20],[3-16],[2-18],[2-16],[6-18],[2-17],[0-19],[6-20],[2-19],[7-25],[7-12],[7-24],[4-23],[7-22],[2-16],[4-17],[5-20],[3-25],[4-10],[8-16],[4-15],[5-10],[3-9],[1-16],[3-13],[2-19],[3-13],[5-11],[4-14],[2-21],[7-14],[3-10],[2-15],[5-14],[2-10],[4-17],[5-21],[1-14],[1-25],[4-20],[5-15],[1-21],[6-25],[0-23],a,Group: 5
P2,[5-13],[6-10],[3-12],[2-17],[7-17],[1-11],[6-16],[3-16],[3-20],[3-16],[2-18],[2-16],[6-18],[2-17],[0-19],[6-20],[2-19],[7-25],[7-12],[7-24],[4-23],[7-22],[2-16],[4-17],[5-20],[3-25],[4-10],[8-16],[4-15],[5-10],[3-9],[1-16],[3-13],[2-19],[3-13],[5-11],[4-14],[2-21],[7-14],[3-10],[2-15],[5-14],[2-10],[4-17],[5-21],[1-14],[1-25],[4-20],[5-15],[1-21],[6-25],[0-23],a,Group: 5
P202,[5-13],[6-10],[3-12],[2-17],[7-17],[1-11],[6-16],[3-16],[3-20],[3-16],[2-18],[2-16],[6-18],[2-17],[0-19],[6-20],[2-19],[7-25],[7-12],[7-24],[4-23],[7-22],[2-16],[4-17],[5-20],[3-25],[4-10],[8-16],[4-15],[5-10],[3-9],[1-16],[3-13],[2-19],[3-13],[5-11],[4-14],[2-21],[7-14],[3-10],[2-15],[5-14],[2-10],[4-17],[5-21],[1-14],[1-25],[4-20],[5-15],[1-21],[6-25],[0-23],a,Group: 5
P526,[2-15],[0-26],[0-15],[1-18],[0-19],[0-15],[0-16],[1-19],[1-20],[1-23],[3-24],[0-24],[0-19],[2-26],[2-20],[1-17],[0-20],[2-24],[1-20],[1-19],[0-23],[3-23],[0-28],[0-27],[3-34],[1-27],[0-9],[1-14],[4-13],[0-14],[0-18],[0-16],[0-16],[1-17],[2-11],[1-18],[1-13],[1-17],[2-13],[2-17],[1-16],[1-16],[1-12],[0-18],[3-13],[0-23],[6-20],[1-20],[2-26],[1-26],[1-25],[6-37],c,Group: 6
P529,[2-15],[0-26],[0-15],[1-18],[0-19],[0-15],[0-16],[1-19],[1-20],[1-23],[3-24],[0-24],[0-19],[2-26],[2-20],[1-17],[0-20],[2-24],[1-20],[1-19],[0-23],[3-23],[0-28],[0-27],[3-34],[1-27],[0-9],[1-14],[4-13],[0-14],[0-18],[0-16],[0-16],[1-17],[2-11],[1-18],[1-13],[1-17],[2-13],[2-17],[1-16],[1-16],[1-12],[0-18],[3-13],[0-23],[6-20],[1-20],[2-26],[1-26],[1-25],[6-37],c,Group: 6
P592,[2-15],[0-26],[0-15],[1-18],[0-19],[0-15],[0-16],[1-19],[1-20],[1-23],[3-24],[0-24],[0-19],[2-26],[2-20],[1-17],[0-20],[2-24],[1-20],[1-19],[0-23],[3-23],[0-28],[0-27],[3-34],[1-27],[0-9],[1-14],[4-13],[0-14],[0-18],[0-16],[0-16],[1-17],[2-11],[1-18],[1-13],[1-17],[2-13],[2-17],[1-16],[1-16],[1-12],[0-18],[3-13],[0-23],[6-20],[1-20],[2-26],[1-26],[1-25],[6-37],c,Group: 6
P535,[2-15],[0-26],[0-15],[1-18],[0-19],[0-15],[0-16],[1-19],[1-20],[1-23],[3-24],[0-24],[0-19],[2-26],[2-20],[1-17],[0-20],[2-24],[1-20],[1-19],[0-23],[3-23],[0-28],[0-27],[3-34],[1-27],[0-9],[1-14],[4-13],[0-14],[0-18],[0-16],[0-16],[1-17],[2-11],[1-18],[1-13],[1-17],[2-13],[2-17],[1-16],[1-16],[1-12],[0-18],[3-13],[0-23],[6-20],[1-20],[2-26],[1-26],[1-25],[6-37],c,Group: 6
P403,[0-12],[0-8],[0-12],[0-9],[0-12],[0-18],[0-17],[0-18],[0-17],[0-14],[0-13],[0-20],[0-17],[1-20],[0-21],[0-9],[0-17],[1-13],[0-21],[0-14],[0-28],[0-25],[0-15],[0-23],[0-22],[1-18],[0-15],[1-15],[0-10],[1-8],[0-17],[0-16],[0-13],[0-15],[0-13],[1-12],[0-14],[0-12],[0-18],[0-14],[0-15],[1-17],[0-12],[0-12],[0-7],[0-12],[2-17],[0-18],[0-24],[1-16],[0-23],[0-25],a,Group: 7
P481,[0-12],[0-8],[0-12],[0-9],[0-12],[0-18],[0-17],[0-18],[0-17],[0-14],[0-13],[0-20],[0-17],[1-20],[0-21],[0-9],[0-17],[1-13],[0-21],[0-14],[0-28],[0-25],[0-15],[0-23],[0-22],[1-18],[0-15],[1-15],[0-10],[1-8],[0-17],[0-16],[0-13],[0-15],[0-13],[1-12],[0-14],[0-12],[0-18],[0-14],[0-15],[1-17],[0-12],[0-12],[0-7],[0-12],[2-17],[0-18],[0-24],[1-16],[0-23],[0-25],a,Group: 7
P391,[0-12],[0-8],[0-12],[0-9],[0-12],[0-18],[0-17],[0-18],[0-17],[0-14],[0-13],[0-20],[0-17],[1-20],[0-21],[0-9],[0-17],[1-13],[0-21],[0-14],[0-28],[0-25],[0-15],[0-23],[0-22],[1-18],[0-15],[1-15],[0-10],[1-8],[0-17],[0-16],[0-13],[0-15],[0-13],[1-12],[0-14],[0-12],[0-18],[0-14],[0-15],[1-17],[0-12],[0-12],[0-7],[0-12],[2-17],[0-18],[0-24],[1-16],[0-23],[0-25],a,Group: 7
P272,[0-12],[0-8],[0-12],[0-9],[0-12],[0-18],[0-17],[0-18],[0-17],[0-14],[0-13],[0-20],[0-17],[1-20],[0-21],[0-9],[0-17],[1-13],[0-21],[0-14],[0-28],[0-25],[0-15],[0-23],[0-22],[1-18],[0-15],[1-15],[0-10],[1-8],[0-17],[0-16],[0-13],[0-15],[0-13],[1-12],[0-14],[0-12],[0-18],[0-14],[0-15],[1-17],[0-12],[0-12],[0-7],[0-12],[2-17],[0-18],[0-24],[1-16],[0-23],[0-25],a,Group: 7
P495,[1-20],[1-15],[3-27],[0-16],[2-22],[0-22],[0-17],[0-26],[1-17],[1-31],[0-20],[0-25],[0-11],[1-24],[2-23],[0-18],[2-19],[0-28],[1-19],[0-26],[1-23],[0-24],[0-29],[1-28],[2-25],[0-31],[1-13],[0-15],[0-20],[0-18],[2-13],[2-12],[0-16],[1-10],[1-16],[0-10],[1-14],[0-16],[1-15],[0-17],[2-22],[0-16],[3-23],[1-18],[4-18],[1-19],[1-13],[1-21],[2-14],[2-20],[1-24],[3-24],a,Group: 8
P743,[1-20],[1-15],[3-27],[0-16],[2-22],[0-22],[0-17],[0-26],[1-17],[1-31],[0-20],[0-25],[0-11],[1-24],[2-23],[0-18],[2-19],[0-28],[1-19],[0-26],[1-23],[0-24],[0-29],[1-28],[2-25],[0-31],[1-13],[0-15],[0-20],[0-18],[2-13],[2-12],[0-16],[1-10],[1-16],[0-10],[1-14],[0-16],[1-15],[0-17],[2-22],[0-16],[3-23],[1-18],[4-18],[1-19],[1-13],[1-21],[2-14],[2-20],[1-24],[3-24],a,Group: 8
P400,[1-20],[1-15],[3-27],[0-16],[2-22],[0-22],[0-17],[0-26],[1-17],[1-31],[0-20],[0-25],[0-11],[1-24],[2-23],[0-18],[2-19],[0-28],[1-19],[0-26],[1-23],[0-24],[0-29],[1-28],[2-25],[0-31],[1-13],[0-15],[0-20],[0-18],[2-13],[2-12],[0-16],[1-10],[1-16],[0-10],[1-14],[0-16],[1-15],[0-17],[2-22],[0-16],[3-23],[1-18],[4-18],[1-19],[1-13],[1-21],[2-14],[2-20],[1-24],[3-24],a,Group: 8
P545,[1-20],[1-15],[3-27],[0-16],[2-22],[0-22],[0-17],[0-26],[1-17],[1-31],[0-20],[0-25],[0-11],[1-24],[2-23],[0-18],[2-19],[0-28],[1-19],[0-26],[1-23],[0-24],[0-29],[1-28],[2-25],[0-31],[1-13],[0-15],[0-20],[0-18],[2-13],[2-12],[0-16],[1-10],[1-16],[0-10],[1-14],[0-16],[1-15],[0-17],[2-22],[0-16],[3-23],[1-18],[4-18],[1-19],[1-13],[1-21],[2-14],[2-20],[1-24],[3-24],a,Group: 8
P345,[0-14],[0-20],[0-15],[0-13],[0-10],[0-21],[1-18],[0-12],[0-18],[0-11],[0-17],[0-18],[0-13],[0-24],[0-11],[0-18],[0-21],[0-15],[0-14],[0-22],[0-15],[0-22],[0-20],[0-21],[0-34],[0-26],[0-13],[0-11],[0-11],[0-16],[0-16],[1-11],[0-10],[0-15],[0-19],[0-14],[0-20],[0-18],[0-17],[0-19],[1-11],[0-15],[0-17],[0-13],[1-11],[0-20],[0-19],[0-15],[0-18],[0-22],[0-26],[0-22],a,Group: 9
P640,[0-14],[0-20],[0-15],[0-13],[0-10],[0-21],[1-18],[0-12],[0-18],[0-11],[0-17],[0-18],[0-13],[0-24],[0-11],[0-18],[0-21],[0-15],[0-14],[0-22],[0-15],[0-22],[0-20],[0-21],[0-34],[0-26],[0-13],[0-11],[0-11],[0-16],[0-16],[1-11],[0-10],[0-15],[0-19],[0-14],[0-20],[0-18],[0-17],[0-19],[1-11],[0-15],[0-17],[0-13],[1-11],[0-20],[0-19],[0-15],[0-18],[0-22],[0-26],[0-22],a,Group: 9
P536,[0-14],[0-20],[0-15],[0-13],[0-10],[0-21],[1-18],[0-12],[0-18],[0-11],[0-17],[0-18],[0-13],[0-24],[0-11],[0-18],[0-21],[0-15],[0-14],[0-22],[0-15],[0-22],[0-20],[0-21],[0-34],[0-26],[0-13],[0-11],[0-11],[0-16],[0-16],[1-11],[0-10],[0-15],[0-19],[0-14],[0-20],[0-18],[0-17],[0-19],[1-11],[0-15],[0-17],[0-13],[1-11],[0-20],[0-19],[0-15],[0-18],[0-22],[0-26],[0-22],a,Group: 9
P355,[0-14],[0-20],[0-15],[0-13],[0-10],[0-21],[1-18],[0-12],[0-18],[0-11],[0-17],[0-18],[0-13],[0-24],[0-11],[0-18],[0-21],[0-15],[0-14],[0-22],[0-15],[0-22],[0-20],[0-21],[0-34],[0-26],[0-13],[0-11],[0-11],[0-16],[0-16],[1-11],[0-10],[0-15],[0-19],[0-14],[0-20],[0-18],[0-17],[0-19],[1-11],[0-15],[0-17],[0-13],[1-11],[0-20],[0-19],[0-15],[0-18],[0-22],[0-26],[0-22],a,Group: 9
P236,[0-8],[0-9],[0-6],[0-15],[0-4],[0-12],[0-4],[0-9],[0-10],[0-11],[0-10],[0-15],[0-15],[0-17],[0-10],[0-11],[0-9],[0-6],[0-19],[0-11],[0-9],[0-8],[0-10],[0-11],[0-6],[0-8],[0-8],[0-7],[0-11],[0-8],[0-4],[0-4],[0-6],[0-6],[0-7],[0-7],[0-8],[0-9],[0-8],[0-7],[0-10],[0-6],[0-7],[0-4],[0-12],[0-12],[0-8],[0-4],[0-11],[0-9],[0-13],[0-10],c,Group: 10
P74,[0-8],[0-9],[0-6],[0-15],[0-4],[0-12],[0-4],[0-9],[0-10],[0-11],[0-10],[0-15],[0-15],[0-17],[0-10],[0-11],[0-9],[0-6],[0-19],[0-11],[0-9],[0-8],[0-10],[0-11],[0-6],[0-8],[0-8],[0-7],[0-11],[0-8],[0-4],[0-4],[0-6],[0-6],[0-7],[0-7],[0-8],[0-9],[0-8],[0-7],[0-10],[0-6],[0-7],[0-4],[0-12],[0-12],[0-8],[0-4],[0-11],[0-9],[0-13],[0-10],b,Group: 10
P654,[0-8],[0-9],[0-6],[0-15],[0-4],[0-12],[0-4],[0-9],[0-10],[0-11],[0-10],[0-15],[0-15],[0-17],[0-10],[0-11],[0-9],[0-6],[0-19],[0-11],[0-9],[0-8],[0-10],[0-11],[0-6],[0-8],[0-8],[0-7],[0-11],[0-8],[0-4],[0-4],[0-6],[0-6],[0-7],[0-7],[0-8],[0-9],[0-8],[0-7],[0-10],[0-6],[0-7],[0-4],[0-12],[0-12],[0-8],[0-4],[0-11],[0-9],[0-13],[0-10],b,Group: 10
P778,[0-8],[0-9],[0-6],[0-15],[0-4],[0-12],[0-4],[0-9],[0-10],[0-11],[0-10],[0-15],[0-15],[0-17],[0-10],[0-11],[0-9],[0-6],[0-19],[0-11],[0-9],[0-8],[0-10],[0-11],[0-6],[0-8],[0-8],[0-7],[0-11],[0-8],[0-4],[0-4],[0-6],[0-6],[0-7],[0-7],[0-8],[0-9],[0-8],[0-7],[0-10],[0-6],[0-7],[0-4],[0-12],[0-12],[0-8],[0-4],[0-11],[0-9],[0-13],[0-10],c,Group: 10
